noise_time,LASmax,phase,typecode,altitude,speed,flight_id,icao24,timestamp
2022-01-17 06:56:24+00:00,73.0,LANDUNG,CRJ9,25.0,108.0,300,3c4dcd,2022-01-17 06:55:58+00:00
2022-01-17 08:01:40+00:00,72.6,LANDUNG,E290,-100.0,114.0,1039,4b028e,2022-01-17 08:01:40+00:00
2022-01-17 08:14:16+00:00,74.4,LANDUNG,E195,-125.0,120.0,834,44081d,2022-01-17 08:13:56+00:00
2022-01-17 08:17:10+00:00,76.2,LANDUNG,B738,39000.0,456.0,1329,4d232c,2022-01-17 08:17:10+00:00
2022-01-17 09:16:38+00:00,74.2,LANDUNG,E75L,-125.0,109.0,950,4855d1,2022-01-17 09:16:38+00:00
2022-01-17 09:19:56+00:00,73.6,LANDUNG,A320,-75.0,116.0,537,3c6758,2022-01-17 09:19:56+00:00
2022-01-17 09:51:41+00:00,72.9,LANDUNG,C25A,175.0,102.0,1355,501c0f,2022-01-17 09:51:14+00:00
2022-01-17 10:59:30+00:00,71.8,LANDUNG,E55P,-75.0,101.0,650,3cd3b7,2022-01-17 10:59:23+00:00
2022-01-17 11:22:13+00:00,76.3,LANDUNG,A320,1025.0,116.0,530,3c6745,2022-01-17 11:22:13+00:00
2022-01-17 11:24:35+00:00,74.4,LANDUNG,A320,-75.0,117.0,530,3c6745,2022-01-17 11:23:59+00:00
2022-01-17 11:34:15+00:00,68.7,LANDUNG,LJ60,0.0,128.0,658,3cf68e,2022-01-17 11:33:52+00:00
2022-01-17 11:36:46+00:00,80.9,LANDUNG,B734,-150.0,127.0,1245,4caa4f,2022-01-17 11:36:24+00:00
2022-01-17 12:01:51+00:00,72.8,LANDUNG,A20N,-200.0,109.0,1146,4bb854,2022-01-17 12:01:26+00:00
2022-01-17 13:11:39+00:00,71.2,LANDUNG,CRJ9,-75.0,130.0,306,3c4dd2,2022-01-17 13:11:24+00:00
2022-01-17 13:27:23+00:00,76.2,LANDUNG,B738,32675.0,384.0,1106,4baacb,2022-01-17 13:27:23+00:00
2022-01-17 14:47:56+00:00,73.3,LANDUNG,B38M,-125.0,141.0,1214,4bcdec,2022-01-17 14:47:48+00:00
2022-01-17 16:14:17+00:00,75.1,LANDUNG,B738,40000.0,436.0,139,3c0ca2,2022-01-17 16:14:17+00:00
2022-01-17 16:19:20+00:00,73.7,LANDUNG,B738,40000.0,437.0,139,3c0ca2,2022-01-17 16:19:20+00:00
2022-01-17 16:57:55+00:00,75.0,LANDUNG,B738,40000.0,419.0,139,3c0ca2,2022-01-17 16:57:55+00:00
2022-01-17 17:14:59+00:00,70.3,LANDUNG,CRJ9,-200.0,131.0,284,3c4dc4,2022-01-17 17:14:55+00:00
2022-01-17 17:33:37+00:00,75.2,LANDUNG,B738,3325.0,190.0,1106,4baacb,2022-01-17 17:33:37+00:00
2022-01-17 20:47:52+00:00,74.3,LANDUNG,B738,38000.0,458.0,338,3c60d6,2022-01-17 20:47:52+00:00
2022-01-17 20:57:09+00:00,73.5,LANDUNG,B738,39000.0,449.0,338,3c60d6,2022-01-17 20:57:09+00:00
2022-01-17 21:10:09+00:00,71.2,LANDUNG,B38M,-175.0,124.0,554,3c7438,2022-01-17 21:09:57+00:00
2022-01-17 21:49:53+00:00,74.0,LANDUNG,B738,-200.0,130.0,338,3c60d6,2022-01-17 21:49:22+00:00
2022-01-18 00:07:28+00:00,74.0,LANDUNG,B738,12675.0,311.0,228,3c4827,2022-01-18 00:07:28+00:00
2022-01-18 00:21:49+00:00,73.4,LANDUNG,B738,-275.0,133.0,228,3c4827,2022-01-18 00:21:33+00:00
2022-01-18 01:04:40+00:00,79.8,LANDUNG,B734,-325.0,131.0,1246,4caa4f,2022-01-18 01:04:40+00:00
2022-01-18 03:34:19+00:00,73.1,LANDUNG,A333,-450.0,126.0,36,345103,2022-01-18 03:34:15+00:00
2022-01-18 04:08:02+00:00,75.2,LANDUNG,B738,11150.0,274.0,104,39a204,2022-01-18 04:08:02+00:00
2022-01-18 04:21:13+00:00,72.9,LANDUNG,B738,-300.0,128.0,104,39a204,2022-01-18 04:20:58+00:00
2022-01-18 07:03:54+00:00,69.9,LANDUNG,CRJ9,-300.0,123.0,275,3c4dc1,2022-01-18 07:03:29+00:00
2022-01-18 08:54:57+00:00,71.2,LANDUNG,A319,-425.0,119.0,478,3c658e,2022-01-18 08:54:57+00:00
2022-01-18 09:31:57+00:00,74.8,LANDUNG,B738,39000.0,426.0,1330,4d232c,2022-01-18 09:31:57+00:00
2022-01-18 11:19:34+00:00,70.6,LANDUNG,A20N,34825.0,373.0,1149,4bb864,2022-01-18 11:19:34+00:00
2022-01-18 11:33:50+00:00,78.4,LANDUNG,B734,-350.0,130.0,1246,4caa4f,2022-01-18 11:33:50+00:00
2022-01-18 11:45:27+00:00,71.2,LANDUNG,A20N,-375.0,124.0,1149,4bb864,2022-01-18 11:45:27+00:00
2022-01-18 13:07:14+00:00,73.3,LANDUNG,A319,-350.0,116.0,472,3c658d,2022-01-18 13:07:14+00:00
2022-01-18 13:32:37+00:00,76.3,LANDUNG,B738,1625.0,137.0,1089,4ba90e,2022-01-18 13:32:37+00:00
2022-01-18 14:39:16+00:00,70.8,LANDUNG,CRJ2,-250.0,126.0,1353,500108,2022-01-18 14:39:04+00:00
2022-01-18 17:10:49+00:00,71.2,LANDUNG,CRJ9,-325.0,125.0,307,3c4dd5,2022-01-18 17:10:44+00:00
2022-01-18 17:42:13+00:00,75.3,LANDUNG,B738,38000.0,453.0,1330,4d232c,2022-01-18 17:42:13+00:00
2022-01-18 17:45:15+00:00,73.4,LANDUNG,B738,38000.0,458.0,1330,4d232c,2022-01-18 17:45:15+00:00
2022-01-18 18:02:11+00:00,73.8,LANDUNG,E195,-425.0,132.0,853,440828,2022-01-18 18:02:11+00:00
2022-01-18 18:20:12+00:00,70.1,LANDUNG,C560,-300.0,112.0,588,3cc187,2022-01-18 18:19:59+00:00
2022-01-18 19:19:54+00:00,76.3,LANDUNG,B738,36000.0,385.0,120,3c0a02,2022-01-18 19:19:54+00:00
2022-01-18 20:39:47+00:00,75.0,LANDUNG,B738,36000.0,414.0,120,3c0a02,2022-01-18 20:39:47+00:00
2022-01-18 21:01:06+00:00,74.0,LANDUNG,B738,36000.0,410.0,120,3c0a02,2022-01-18 21:01:06+00:00
2022-01-18 21:20:19+00:00,72.9,LANDUNG,B38M,-250.0,134.0,555,3c7438,2022-01-18 21:20:07+00:00
2022-01-18 21:53:29+00:00,74.5,LANDUNG,B738,-250.0,137.0,120,3c0a02,2022-01-18 21:53:12+00:00
2022-01-19 00:11:40+00:00,73.9,LANDUNG,B738,-300.0,132.0,194,3c0cb2,2022-01-19 00:11:21+00:00
2022-01-19 01:00:30+00:00,78.9,LANDUNG,B734,-300.0,131.0,1247,4caa4f,2022-01-19 01:00:30+00:00
2022-01-19 04:09:15+00:00,74.6,LANDUNG,B738,1800.0,178.0,105,39a204,2022-01-19 04:09:15+00:00
2022-01-19 04:11:46+00:00,73.4,LANDUNG,B738,-175.0,142.0,105,39a204,2022-01-19 04:11:46+00:00
2022-01-19 07:13:37+00:00,71.0,LANDUNG,CRJ9,0.0,128.0,267,3c4d67,2022-01-19 07:13:27+00:00
2022-01-19 08:48:32+00:00,72.3,LANDUNG,A319,-175.0,102.0,467,3c658c,2022-01-19 08:48:23+00:00
2022-01-19 11:16:51+00:00,80.2,LANDUNG,B734,75.0,131.0,1247,4caa4f,2022-01-19 11:16:38+00:00
2022-01-19 11:28:29+00:00,70.7,LANDUNG,A20N,14025.0,312.0,1152,4bb875,2022-01-19 11:28:29+00:00
2022-01-19 11:41:53+00:00,73.0,LANDUNG,A20N,50.0,122.0,1152,4bb875,2022-01-19 11:41:44+00:00
2022-01-19 13:27:08+00:00,76.0,LANDUNG,B738,36000.0,416.0,1203,4bcde6,2022-01-19 13:27:08+00:00
2022-01-19 14:34:30+00:00,76.5,LANDUNG,A321,125.0,129.0,812,4249ce,2022-01-19 14:34:30+00:00
2022-01-19 15:29:04+00:00,75.1,LANDUNG,B738,37025.0,466.0,1297,4d21a4,2022-01-19 15:29:04+00:00
2022-01-19 15:51:59+00:00,75.1,LANDUNG,B738,38000.0,389.0,1203,4bcde6,2022-01-19 15:51:59+00:00
2022-01-19 16:07:30+00:00,76.1,LANDUNG,E190,200.0,121.0,55,39856c,2022-01-19 16:07:22+00:00
2022-01-19 16:45:56+00:00,77.1,LANDUNG,B738,36000.0,438.0,229,3c4827,2022-01-19 16:45:56+00:00
2022-01-19 17:14:39+00:00,71.9,LANDUNG,CRJ9,250.0,117.0,276,3c4dc1,2022-01-19 17:14:29+00:00
2022-01-19 17:57:56+00:00,76.6,LANDUNG,E195,175.0,129.0,845,440822,2022-01-19 17:57:56+00:00
2022-01-19 19:55:42+00:00,77.0,LANDUNG,B738,38000.0,439.0,1297,4d21a4,2022-01-19 19:55:42+00:00
2022-01-19 20:37:49+00:00,74.0,LANDUNG,B738,38000.0,447.0,1297,4d21a4,2022-01-19 20:37:49+00:00
2022-01-19 21:18:33+00:00,75.4,LANDUNG,B738,38000.0,471.0,1297,4d21a4,2022-01-19 21:18:33+00:00
2022-01-19 21:37:21+00:00,75.0,LANDUNG,B738,38000.0,467.0,1297,4d21a4,2022-01-19 21:37:21+00:00
2022-01-19 22:27:14+00:00,75.8,LANDUNG,B738,18000.0,417.0,1018,4ac98c,2022-01-19 22:27:14+00:00
2022-01-19 22:31:18+00:00,69.8,LANDUNG,C56X,225.0,111.0,631,3cc24a,2022-01-19 22:31:09+00:00
2022-01-20 00:11:17+00:00,75.8,LANDUNG,B738,50.0,122.0,253,3c4969,2022-01-20 00:10:59+00:00
2022-01-20 00:36:26+00:00,73.5,LANDUNG,A20N,75.0,118.0,5,01022d,2022-01-20 00:36:26+00:00
2022-01-20 01:03:58+00:00,80.6,LANDUNG,B734,100.0,122.0,1248,4caa4f,2022-01-20 01:03:58+00:00
2022-01-20 01:09:24+00:00,77.0,LANDUNG,B738,125.0,123.0,1019,4ac98c,2022-01-20 01:09:19+00:00
2022-01-20 04:16:59+00:00,76.8,LANDUNG,B738,13200.0,307.0,106,39a204,2022-01-20 04:16:59+00:00
2022-01-20 04:29:37+00:00,75.2,LANDUNG,B738,23550.0,471.0,27,3004c2,2022-01-20 04:29:37+00:00
2022-01-20 06:11:52+00:00,75.9,LANDUNG,B738,36000.0,351.0,1005,4ac98b,2022-01-20 06:11:52+00:00
2022-01-20 07:14:00+00:00,70.0,LANDUNG,PC12,300.0,121.0,894,484367,2022-01-20 07:14:00+00:00
2022-01-20 07:20:15+00:00,69.8,LANDUNG,CRJ9,100.0,111.0,308,3c4dd5,2022-01-20 07:20:05+00:00
2022-01-20 07:33:04+00:00,70.6,LANDUNG,BCS3,25.0,115.0,1360,502cd7,2022-01-20 07:32:57+00:00
2022-01-20 07:59:50+00:00,68.8,LANDUNG,CL60,150.0,120.0,321,3c5822,2022-01-20 07:59:31+00:00
2022-01-20 09:04:20+00:00,72.6,LANDUNG,A319,-50.0,115.0,445,3c6588,2022-01-20 09:04:20+00:00
2022-01-20 09:22:45+00:00,76.9,LANDUNG,B738,38000.0,405.0,1332,4d232c,2022-01-20 09:22:45+00:00
2022-01-20 10:44:33+00:00,75.0,LANDUNG,B738,125.0,130.0,1332,4d232c,2022-01-20 10:44:23+00:00
2022-01-20 11:24:07+00:00,68.5,LANDUNG,C425,9300.0,265.0,741,3e198a,2022-01-20 11:24:07+00:00
2022-01-20 11:28:58+00:00,72.9,LANDUNG,A320,-25.0,116.0,504,3c6637,2022-01-20 11:28:56+00:00
2022-01-20 11:43:55+00:00,79.0,LANDUNG,B734,-50.0,129.0,1248,4caa4f,2022-01-20 11:43:54+00:00
2022-01-20 12:04:41+00:00,71.7,LANDUNG,A21N,0.0,122.0,1153,4bc844,2022-01-20 12:04:41+00:00
2022-01-20 13:38:48+00:00,76.2,LANDUNG,B738,38000.0,482.0,149,3c0ca3,2022-01-20 13:38:48+00:00
2022-01-20 15:35:25+00:00,69.0,LANDUNG,C560,0.0,99.0,589,3cc187,2022-01-20 15:34:48+00:00
2022-01-20 16:06:54+00:00,72.4,LANDUNG,C56X,150.0,114.0,990,491307,2022-01-20 16:06:41+00:00
2022-01-20 17:15:02+00:00,70.2,LANDUNG,CRJ9,50.0,122.0,313,3c4dd8,2022-01-20 17:14:51+00:00
2022-01-20 17:43:57+00:00,75.8,LANDUNG,B738,34100.0,439.0,1298,4d21a4,2022-01-20 17:43:57+00:00
2022-01-20 17:55:36+00:00,73.9,LANDUNG,E195,-50.0,125.0,837,44081e,2022-01-20 17:55:36+00:00
2022-01-20 18:10:32+00:00,69.6,LANDUNG,E290,0.0,123.0,1027,4b028a,2022-01-20 18:10:23+00:00
2022-01-20 19:43:58+00:00,74.1,LANDUNG,A333,-150.0,117.0,37,345103,2022-01-20 19:43:56+00:00
2022-01-20 19:47:41+00:00,71.2,LANDUNG,B38M,0.0,129.0,556,3c7438,2022-01-20 19:47:00+00:00
2022-01-20 20:46:19+00:00,71.1,LANDUNG,B738,-150.0,112.0,1005,4ac98b,2022-01-20 20:46:19+00:00
2022-01-20 21:00:51+00:00,73.1,LANDUNG,B738,38000.0,417.0,1298,4d21a4,2022-01-20 21:00:51+00:00
2022-01-20 21:44:53+00:00,72.7,LANDUNG,B738,18775.0,316.0,1298,4d21a4,2022-01-20 21:44:53+00:00
2022-01-20 21:49:32+00:00,71.7,LANDUNG,A319,20000.0,280.0,428,3c6584,2022-01-20 21:49:32+00:00
2022-01-20 22:00:24+00:00,72.5,LANDUNG,B738,37000.0,422.0,213,3c0d02,2022-01-20 22:00:24+00:00
2022-01-20 22:10:41+00:00,71.9,LANDUNG,A319,-175.0,111.0,428,3c6584,2022-01-20 22:10:25+00:00
2022-01-20 22:42:29+00:00,73.2,LANDUNG,B738,27000.0,489.0,27,3004c2,2022-01-20 22:42:29+00:00
2022-01-20 23:13:31+00:00,73.6,LANDUNG,B738,25000.0,463.0,106,39a204,2022-01-20 23:13:31+00:00
2022-01-21 00:26:49+00:00,73.5,LANDUNG,B738,16350.0,336.0,1006,4ac98b,2022-01-21 00:26:49+00:00
2022-01-21 00:32:41+00:00,73.8,LANDUNG,B738,23000.0,374.0,1006,4ac98b,2022-01-21 00:32:41+00:00
2022-01-21 01:07:34+00:00,74.3,LANDUNG,B738,-100.0,118.0,1006,4ac98b,2022-01-21 01:07:29+00:00
2022-01-21 01:13:59+00:00,77.5,LANDUNG,B734,-225.0,121.0,1249,4caa4f,2022-01-21 01:13:59+00:00
2022-01-21 04:13:27+00:00,73.8,LANDUNG,B738,2275.0,160.0,91,39a201,2022-01-21 04:13:27+00:00
2022-01-21 04:16:57+00:00,74.4,LANDUNG,B738,37000.0,124.0,91,39a201,2022-01-21 04:16:57+00:00
2022-01-21 07:34:08+00:00,74.4,LANDUNG,B738,39000.0,461.0,1333,4d232c,2022-01-21 07:34:08+00:00
2022-01-21 09:05:33+00:00,70.7,LANDUNG,E190,-200.0,108.0,907,484f80,2022-01-21 09:05:33+00:00
2022-01-21 09:08:16+00:00,73.3,LANDUNG,A319,-175.0,122.0,458,3c658b,2022-01-21 09:08:12+00:00
2022-01-21 09:15:03+00:00,74.9,LANDUNG,B738,36000.0,392.0,1065,4b8e0d,2022-01-21 09:15:03+00:00
2022-01-21 10:14:16+00:00,71.5,LANDUNG,E170,24000.0,112.0,62,3986e0,2022-01-21 10:14:16+00:00
2022-01-21 10:43:34+00:00,82.0,LANDUNG,C17,-200.0,117.0,817,43c174,2022-01-21 10:43:34+00:00
2022-01-21 10:57:32+00:00,72.7,LANDUNG,SU95,-125.0,132.0,19,155bc1,2022-01-21 10:57:22+00:00
2022-01-21 11:31:52+00:00,70.4,LANDUNG,A320,-250.0,119.0,532,3c6747,2022-01-21 11:31:52+00:00
2022-01-21 11:35:10+00:00,78.5,LANDUNG,B734,-275.0,121.0,1249,4caa4f,2022-01-21 11:34:58+00:00
2022-01-21 11:48:10+00:00,75.5,LANDUNG,B738,36000.0,346.0,1196,4bcde1,2022-01-21 11:48:10+00:00
2022-01-21 12:40:21+00:00,75.4,LANDUNG,B738,38000.0,501.0,1333,4d232c,2022-01-21 12:40:21+00:00
2022-01-21 15:36:38+00:00,73.8,LANDUNG,A319,-225.0,111.0,481,3c6590,2022-01-21 15:36:19+00:00
2022-01-21 15:58:45+00:00,75.1,LANDUNG,B738,25250.0,382.0,1299,4d21a4,2022-01-21 15:58:45+00:00
2022-01-21 16:04:57+00:00,74.0,LANDUNG,B738,37000.0,392.0,341,3c60d6,2022-01-21 16:04:57+00:00
2022-01-21 16:21:14+00:00,75.8,LANDUNG,B738,37000.0,475.0,1276,4cac62,2022-01-21 16:21:14+00:00
2022-01-21 16:48:23+00:00,76.1,LANDUNG,A320,33350.0,360.0,526,3c6741,2022-01-21 16:48:23+00:00
2022-01-21 18:49:24+00:00,72.8,LANDUNG,E195,-125.0,118.0,838,44081e,2022-01-21 18:49:22+00:00
2022-01-21 19:58:17+00:00,68.2,LANDUNG,C560,25.0,111.0,590,3cc187,2022-01-21 19:58:02+00:00
2022-01-21 20:44:03+00:00,75.0,LANDUNG,B738,38000.0,429.0,341,3c60d6,2022-01-21 20:44:03+00:00
2022-01-21 20:52:00+00:00,73.5,LANDUNG,B38M,75.0,132.0,557,3c7438,2022-01-21 20:51:52+00:00
2022-01-21 22:13:18+00:00,75.8,LANDUNG,B738,17150.0,387.0,1020,4ac98c,2022-01-21 22:13:18+00:00
2022-01-21 22:24:57+00:00,74.4,LANDUNG,A320,-50.0,113.0,526,3c6741,2022-01-21 22:24:49+00:00
2022-01-22 00:25:41+00:00,74.7,LANDUNG,B738,36000.0,377.0,1172,4bcc56,2022-01-22 00:25:41+00:00
2022-01-22 00:56:13+00:00,75.0,LANDUNG,B738,-100.0,118.0,123,3c0a02,2022-01-22 00:55:17+00:00
2022-01-22 01:30:15+00:00,77.8,LANDUNG,B734,-125.0,122.0,1250,4caa4f,2022-01-22 01:30:15+00:00
2022-01-22 07:16:54+00:00,70.8,LANDUNG,CRJ9,-125.0,115.0,290,3c4dc8,2022-01-22 07:16:29+00:00
2022-01-22 10:14:21+00:00,71.8,LANDUNG,E190,-250.0,114.0,50,398569,2022-01-22 10:14:21+00:00
2022-01-22 11:06:19+00:00,71.5,LANDUNG,B38M,-150.0,141.0,1119,4bb061,2022-01-22 11:06:12+00:00
2022-01-22 11:26:40+00:00,78.3,LANDUNG,B734,-300.0,129.0,1250,4caa4f,2022-01-22 11:26:40+00:00
2022-01-22 11:30:33+00:00,74.6,LANDUNG,A319,-225.0,119.0,38,345204,2022-01-22 11:30:25+00:00
2022-01-22 11:40:15+00:00,74.0,LANDUNG,A320,34000.0,376.0,505,3c6637,2022-01-22 11:40:15+00:00
2022-01-22 13:34:50+00:00,82.8,LANDUNG,C17,-200.0,119.0,818,43c174,2022-01-22 13:34:50+00:00
2022-01-22 13:27:51+00:00,74.4,LANDUNG,B738,36000.0,429.0,1334,4d232c,2022-01-22 13:27:51+00:00
2022-01-22 13:34:50+00:00,80.5,LANDUNG,C17,-200.0,119.0,818,43c174,2022-01-22 13:34:50+00:00
2022-01-22 14:17:54+00:00,70.8,LANDUNG,C56X,-100.0,111.0,633,3cc24a,2022-01-22 14:17:32+00:00
2022-01-22 14:28:57+00:00,73.4,LANDUNG,B38M,38000.0,382.0,1122,4bb062,2022-01-22 14:28:57+00:00
2022-01-22 15:14:43+00:00,75.0,LANDUNG,B738,39000.0,424.0,215,3c0d02,2022-01-22 15:14:43+00:00
2022-01-22 15:41:51+00:00,72.0,LANDUNG,B38M,39000.0,411.0,558,3c7438,2022-01-22 15:41:51+00:00
2022-01-22 16:59:00+00:00,70.1,LANDUNG,CRJ9,-125.0,126.0,301,3c4dcd,2022-01-22 16:58:29+00:00
2022-01-22 18:46:00+00:00,74.2,LANDUNG,B738,36000.0,492.0,215,3c0d02,2022-01-22 18:46:00+00:00
2022-01-22 20:25:21+00:00,75.6,LANDUNG,B738,38000.0,440.0,215,3c0d02,2022-01-22 20:25:21+00:00
2022-01-22 22:13:32+00:00,72.2,LANDUNG,B38M,-150.0,138.0,558,3c7438,2022-01-22 22:13:20+00:00
2022-01-22 22:37:34+00:00,75.0,LANDUNG,B738,36000.0,421.0,123,3c0a02,2022-01-22 22:37:34+00:00
2022-01-22 22:49:46+00:00,73.4,LANDUNG,B738,5475.0,236.0,1300,4d21a4,2022-01-22 22:49:46+00:00
2022-01-22 22:57:11+00:00,74.1,LANDUNG,B738,36000.0,421.0,123,3c0a02,2022-01-22 22:57:11+00:00
2022-01-22 23:45:36+00:00,74.7,LANDUNG,B738,-150.0,135.0,123,3c0a02,2022-01-22 23:45:21+00:00
2022-01-23 00:54:46+00:00,78.0,LANDUNG,B734,-350.0,135.0,1251,4caa4f,2022-01-23 00:54:46+00:00
2022-01-23 10:14:06+00:00,72.5,LANDUNG,A319,-350.0,120.0,888,477ff5,2022-01-23 10:13:54+00:00
2022-01-23 10:17:00+00:00,73.7,LANDUNG,B38M,-300.0,145.0,1124,4bb065,2022-01-23 10:16:53+00:00
2022-01-23 11:16:54+00:00,72.1,LANDUNG,A320,3625.0,245.0,518,3c66e8,2022-01-23 11:16:54+00:00
2022-01-23 11:30:16+00:00,73.0,LANDUNG,B734,-325.0,132.0,1251,4caa4f,2022-01-23 11:29:57+00:00
2022-01-23 12:29:34+00:00,73.3,LANDUNG,B738,27925.0,406.0,1278,4cac62,2022-01-23 12:29:34+00:00
2022-01-23 13:25:58+00:00,72.6,LANDUNG,B738,33850.0,444.0,1064,4b8e0b,2022-01-23 13:25:58+00:00
2022-01-23 13:49:48+00:00,72.6,LANDUNG,B738,40000.0,408.0,982,4891ae,2022-01-23 13:49:48+00:00
2022-01-23 14:30:29+00:00,71.4,LANDUNG,B738,39000.0,463.0,1220,4bce03,2022-01-23 14:30:29+00:00
2022-01-23 14:31:39+00:00,71.6,LANDUNG,B38M,39000.0,449.0,559,3c7438,2022-01-23 14:31:39+00:00
2022-01-23 15:51:54+00:00,73.1,LANDUNG,B38M,-275.0,145.0,1128,4bb068,2022-01-23 15:51:44+00:00
2022-01-23 16:26:46+00:00,70.1,LANDUNG,CRJ9,-250.0,124.0,302,3c4dcd,2022-01-23 16:26:28+00:00
2022-01-23 16:37:03+00:00,68.9,LANDUNG,E75L,-275.0,116.0,974,485874,2022-01-23 16:36:50+00:00
2022-01-23 17:30:32+00:00,77.4,LANDUNG,A400,-225.0,119.0,784,3f6f02,2022-01-23 17:30:12+00:00
2022-01-23 17:38:17+00:00,75.8,LANDUNG,B738,11800.0,333.0,1335,4d232c,2022-01-23 17:38:17+00:00
2022-01-23 17:49:31+00:00,73.8,LANDUNG,B738,9800.0,218.0,1064,4b8e0b,2022-01-23 17:49:31+00:00
2022-01-23 18:05:01+00:00,70.5,LANDUNG,A321,-350.0,133.0,800,42444c,2022-01-23 18:04:51+00:00
2022-01-23 18:13:33+00:00,73.8,LANDUNG,E195,-350.0,133.0,839,44081f,2022-01-23 18:13:26+00:00
2022-01-23 18:31:46+00:00,71.7,LANDUNG,PC12,-325.0,102.0,677,3d666f,2022-01-23 18:31:29+00:00
2022-01-23 21:44:09+00:00,71.2,LANDUNG,B38M,-275.0,137.0,559,3c7438,2022-01-23 21:44:00+00:00
2022-01-23 21:59:15+00:00,73.3,LANDUNG,B738,27975.0,418.0,216,3c0d02,2022-01-23 21:59:15+00:00
2022-01-23 22:17:17+00:00,72.6,LANDUNG,B738,-350.0,135.0,216,3c0d02,2022-01-23 22:17:07+00:00
2022-01-23 22:42:27+00:00,72.6,LANDUNG,A319,-375.0,119.0,394,3c6448,2022-01-23 22:42:07+00:00
2022-01-24 01:09:06+00:00,78.5,LANDUNG,B734,-375.0,131.0,1252,4caa4f,2022-01-24 01:09:06+00:00
2022-01-24 03:03:59+00:00,75.4,LANDUNG,B763,-325.0,135.0,1373,507c45,2022-01-24 03:03:57+00:00
2022-01-24 07:13:44+00:00,71.1,LANDUNG,CRJ9,-300.0,131.0,298,3c4dcc,2022-01-24 07:13:38+00:00
2022-01-24 07:30:47+00:00,68.8,LANDUNG,BCS1,-350.0,123.0,1056,4b17e4,2022-01-24 07:30:47+00:00
2022-01-24 08:23:30+00:00,73.7,LANDUNG,E195,-350.0,120.0,861,44082c,2022-01-24 08:23:22+00:00
2022-01-24 08:48:18+00:00,72.4,LANDUNG,A319,-450.0,120.0,446,3c6588,2022-01-24 08:47:58+00:00
2022-01-24 08:58:45+00:00,69.7,LANDUNG,E75L,-350.0,125.0,975,485874,2022-01-24 08:58:45+00:00
2022-01-24 10:48:51+00:00,72.9,LANDUNG,SU95,-325.0,144.0,21,155bc4,2022-01-24 10:48:28+00:00
2022-01-24 11:27:02+00:00,74.1,LANDUNG,B734,-325.0,132.0,1252,4caa4f,2022-01-24 11:26:40+00:00
2022-01-24 11:28:58+00:00,71.7,LANDUNG,A319,-325.0,127.0,430,3c6584,2022-01-24 11:28:58+00:00
2022-01-24 13:27:11+00:00,75.3,LANDUNG,B738,40000.0,384.0,983,4891ae,2022-01-24 13:27:11+00:00
2022-01-24 13:59:10+00:00,74.1,LANDUNG,B738,40000.0,407.0,983,4891ae,2022-01-24 13:59:10+00:00
2022-01-24 14:24:56+00:00,71.3,LANDUNG,B38M,-325.0,132.0,1211,4bcdea,2022-01-24 14:24:56+00:00
2022-01-24 15:38:23+00:00,73.4,LANDUNG,B738,36150.0,451.0,1279,4cac62,2022-01-24 15:38:23+00:00
2022-01-24 16:39:14+00:00,74.6,LANDUNG,B738,39000.0,451.0,1279,4cac62,2022-01-24 16:39:14+00:00
2022-01-24 17:27:41+00:00,70.3,LANDUNG,CRJ9,-275.0,134.0,298,3c4dcc,2022-01-24 17:27:08+00:00
2022-01-24 17:31:22+00:00,74.7,LANDUNG,B738,23450.0,334.0,1066,4b8e1a,2022-01-24 17:31:22+00:00
2022-01-24 19:39:26+00:00,71.8,LANDUNG,C56X,-200.0,115.0,635,3cc24a,2022-01-24 19:38:52+00:00
2022-01-24 20:46:15+00:00,74.9,LANDUNG,B738,38000.0,428.0,217,3c0d02,2022-01-24 20:46:15+00:00
2022-01-24 20:48:58+00:00,70.9,LANDUNG,E75L,-350.0,123.0,980,485876,2022-01-24 20:48:58+00:00
2022-01-24 21:07:22+00:00,74.0,LANDUNG,B738,38000.0,429.0,217,3c0d02,2022-01-24 21:07:22+00:00
2022-01-24 21:15:42+00:00,69.7,LANDUNG,E170,-275.0,121.0,64,3986e0,2022-01-24 21:15:35+00:00
2022-01-24 21:23:50+00:00,72.5,LANDUNG,B38M,-250.0,132.0,560,3c7438,2022-01-24 21:23:33+00:00
2022-01-24 21:45:32+00:00,74.2,LANDUNG,B738,-225.0,137.0,217,3c0d02,2022-01-24 21:45:13+00:00
2022-01-25 00:06:33+00:00,73.5,LANDUNG,B738,1750.0,136.0,125,3c0a02,2022-01-25 00:06:33+00:00
2022-01-25 00:14:15+00:00,74.3,LANDUNG,B738,-400.0,133.0,153,3c0ca3,2022-01-25 00:13:58+00:00
2022-01-25 00:59:28+00:00,77.5,LANDUNG,B734,-400.0,126.0,1253,4caa4f,2022-01-25 00:59:28+00:00
2022-01-25 04:31:53+00:00,75.1,LANDUNG,B738,-275.0,147.0,1007,4ac98b,2022-01-25 04:31:37+00:00
2022-01-25 04:56:24+00:00,69.0,START,B738,-125.0,147.0,107,39a204,2022-01-25 04:56:28+00:00
2022-01-25 05:10:09+00:00,70.4,LANDUNG,A321,-275.0,133.0,802,42444c,2022-01-25 05:09:59+00:00
2022-01-25 07:02:10+00:00,71.1,LANDUNG,C56X,-350.0,113.0,112,39d702,2022-01-25 07:02:10+00:00
